x_m	y_m
-52.477792486922574	4.15049408573186
-52.07092470094483	4.353124430744406
-51.639603761129244	4.502620451400637
-51.191185334502066	4.600951493645013
-50.733557222726965	4.650899772664534
-50.27460731885253	4.655247595031133
-49.82150248857226	4.616777632856607
-49.376485867178644	4.538276487806151
-48.93974333168566	4.422532132319382
-48.511454179389965	4.272332447450979
-48.09192802254491	4.090360404318507
-47.68581132957495	3.8758059666133073
-47.30298747557246	3.62364122507695
-46.95365282912678	3.3285863221090826
-46.648038210958184	2.9856157244603008
-46.39749290234442	2.597967841050988
-46.21470415180102	2.178765004203697
-46.1124377989113	1.741710389063358
-46.103459409103756	1.3005072621598979
-46.19239260456217	0.8660156296812198
-46.35492633506554	0.4389896917238289
-46.56032409090113	0.01794014755189537
-46.77785009343586	-0.39862239495536855
-46.98085785834403	-0.8129322981340369
-47.15708480303143	-1.2298430173488872
-47.29742907660603	-1.65478400738409
-47.39278882817576	-2.093184266099012
-47.43396369385889	-2.5492253866132453
-47.41052527864597	-3.0114968597240623
-47.31120947204438	-3.457986058405343
-47.1247366281179	-3.866477846553808
-46.841835194098856	-4.215596093408004
-46.47802251941017	-4.494323153719498
-46.065471776761946	-4.6987653883859215
-45.631378948260135	-4.841005077470225
-45.19285669062012	-4.962817485859955
-44.7566134825629	-5.0811174218264075
-44.311819931863035	-5.159618109952051
-43.8510681906806	-5.160228195962505
-43.399659373921615	-5.069824707840496
-42.99046721141962	-4.887189392649326
-42.62787882107515	-4.626134447794355
-42.30568834146162	-4.306050665724117
-42.01767209108471	-3.946337977383399
-41.75769640263829	-3.5660484111642963
-41.52196057552697	-3.175190265403091
-41.30915661678076	-2.774110437417891
-41.11809807542997	-2.362684095349749
-40.9476380701937	-1.9408179351518366
-40.79765259167769	-1.5092370965025517
-40.66910739616688	-1.0695380746988634
-40.563021060454666	-0.6233599504303414
-40.480412252719375	-0.17234162161662497
-40.42229964113934	0.2818779224376889
-40.389701711122974	0.7376597838129685
-40.383637222233546	1.1933648818196438
-40.40512456849451	1.6473545926929722
-40.45450361058187	2.0983725559668422
-40.529963007151494	2.5463765517885215
-40.62926574570342	2.9915643372171217
-40.75017481373765	3.4341334865418305
-40.89162164688626	3.8733607791684697
-41.06552796183287	4.298283949135963
-41.28945109452098	4.693354027824353
-41.553618245662946	5.062959046983785
-41.832522866956815	5.423110017605226
-42.11580537626998	5.780333836488974
-42.40269320512845	6.13513778156253
-42.692558356069114	6.487938019945671
-42.984772923013765	6.839150992913046
-43.27870890849931	7.189192958969413
-43.573738406447575	7.538480450774379
-43.86923332801047	7.887429635447719
-44.16456576710982	8.236456954264108
-44.45919244014285	8.585923560595809
-44.753055957353034	8.935874415844433
-45.04627146379329	9.286242077907577
-45.33895465282627	9.63695883052793
-45.63122094365978	9.987956957448187
-45.923185846886554	10.339168925180982
-46.21496496448434	10.690527017469003
-46.50667389843082	11.041963609439915
-46.79842605746463	11.393411898686049
-47.09028733014379	11.744828294580216
-47.38227306914206	12.096193606280288
-47.674396342509056	12.44748964817869
-47.966670309679415	12.798698326052829
-48.25910803870281	13.149801454295137
-48.55172259762885	13.500780938683024
-48.84452696312228	13.851618593608919
-49.137534386002635	14.202296416235198
-49.43075775154967	14.552796129569323
-49.72421021919799	14.903099639388703
-50.01790494838222	15.253188942855704
-50.311854824382074	15.603045762977795
-50.60607309801716	15.952652005532386
-50.90057283733712	16.301989576296865
-51.19536692762167	16.65104028966368
-51.49046871107536	16.99978605141023
-51.78589098159297	17.34820885869888
-52.081642786285784	17.696300943807806
-52.37772531315832	18.044072998777636
-52.67413929329029	18.391537360578322
-52.97088527499145	18.73870664033471
-53.267963989341524	19.085593266401705
-53.56537598465027	19.432209575749265
-53.86312180922747	19.778568270887206
-54.161202194152814	20.124681597400517
-54.45961777912106	20.470562166414027
-54.75836902105701	20.816222406282648
-55.05745674242533	21.161674745361317
-55.356881400150826	21.506931794774868
-55.65664372531321	21.85200580010829
-55.956744266222245	22.196909463871382
-56.25718366257268	22.54165503164915
-56.55796255405926	22.88625520595138
-56.859081123451894	23.23072250651796
-57.15971635777723	23.575646366357788
-57.45648555125891	23.923408186211812
-57.74551023469833	24.276736721063862
-58.02291175612701	24.638360908667714
-58.28492231353611	25.010855611730168
-58.52897682240982	25.39512435337665
-58.75324941119496	25.791044038062527
-58.95592444345424	26.198476583109255
-59.13562237179189	26.61712443907856
-59.295681854432324	27.044963246278467
-59.44232867472396	27.478912052079174
-59.58183028755823	27.915874551177183
-59.7204256357182	28.352769151247973
-59.8619029914443	28.787778296769968
-60.00574685216245	29.221303807423823
-60.15100535210197	29.653972766823035
-60.29673055504559	30.08640951703223
-60.4423007690926	30.51901962451552
-60.58766756021282	30.95182483889399
-60.732840249672435	31.38480788840973
-60.877828250122576	31.817951501304798
-61.022640882829464	32.251238405821255
-61.16728756044423	32.684651421586125
-61.311777787003	33.118173185456506
-61.456120883771945	33.55178660844441
-61.60032617201724	33.98547432740691
-61.744403247159994	34.41921916197104
-61.88836124769646	34.85300374899394
-62.0322097690477	35.286810999487535
-62.1759581324799	35.720623641693955
-62.31961565925926	36.15442431247027
-62.46319185342189	36.58819583144349
-62.606696127618946	37.02192101824068
-62.750137803116594	37.45558260110386
-62.89354566617808	37.889168334448094
-63.037008177447206	38.32268196505681
-63.18062503791819	38.75613007264732
-63.324495948585295	39.18951932832191
-63.46872079321259	39.622856220412906
-63.61339918140939	40.05614732863765
-63.75863090555486	40.489399506868295
-63.90451584941314	40.92261915205227
-64.05110674210765	41.35581750453994
-64.19795451793209	41.78905451286681
-64.34430497678996	42.2224195515263
-64.48939998903134	42.65600245193667
-64.63248115085145	43.08989331967108
-64.77279024121545	43.52418180337786
-64.90956894770346	43.95895800863014
-65.0420589578957	44.39431158407624
-65.16857495031152	44.83039084751055
-65.20983416431514	45.27220588812371
-65.04400262466568	45.71093878810257
-64.79354796993485	46.08804651269313
-64.50424273466018	46.426969304807606
-64.17668594727165	46.766395536681166
-63.806832086858996	47.051492037502335
-63.39007946362948	47.1983239123433
-62.94544282091044	47.187212414738255
-62.51455038518457	47.06271931985502
-62.1143498633097	46.86031999602797
-61.73696049026434	46.60396488841562
-61.37349023503058	46.31713490623848
-61.01504944259961	46.02330355653513
-60.65519629557135	45.73918249880496
-60.29444446882067	45.462265500448105
-59.93453548558024	45.18665512428677
-59.57721068631281	44.90645521253273
-59.22432509437458	44.617057769830765
-58.878055408190214	44.317511661489945
-58.54063525901613	44.00751029096066
-58.21429827810865	43.68674733584823
-57.900882125681136	43.355118525910285
-57.59837240300252	43.01449131285797
-57.302583313244966	42.667843932623114
-57.009304933950425	42.31816714087739
-56.71487519551186	41.968092550389386
-56.420961690727104	41.616760502815694
-56.13223282041168	41.26134537511213
-55.85339043227736	40.89899979461337
-55.589088122775664	40.52690691123154
-55.340715765803104	40.144318007967954
-55.10438940906333	39.753826681446704
-54.8757449636664	39.358330566062584
-54.650442100812654	38.96071166938174
-54.425705093647466	38.56281002762655
-54.20128299906345	38.16478382816732
-53.977153976054566	37.766638919641636
-53.753296274999705	37.36838105930215
-53.529688237662725	36.970015821631605
-53.30630793165259	36.57154914665252
-53.08313379011813	36.17298651746272
-52.86014388066832	35.774333874084704
-52.63731645368205	35.37559688238621
-52.41462985092316	34.97678120823489
-52.19206214000066	34.5778926088834
-51.96959175406334	34.17893675019943
-51.74719676072017	33.77991957220555
-51.52485550173504	33.38084655799948
-51.30254613610185	32.98172355621888
-51.08024691419953	32.582556232731406
-50.85793617779191	32.183350436174656
-50.635587699394726	31.78411841213364
-50.41316373701841	31.38489114011069
-50.190624264049355	30.985702523926907
-49.967929345258874	30.586586924328277
-49.74503895403335	30.187578336520872
-49.52191306375915	29.788710847095754
-49.29851173920762	29.39001854264397
-49.074795045150076	28.991535692526526
-48.850722954972916	28.593296291949496
-48.62625553344745	28.195334427503933
-48.40135275396005	27.797684185780923
-48.17597468128208	27.400379836141433
-47.95008128879988	27.003455282406577
-47.72363254989983	26.606944793937373
-47.496588712123206	26.21088245732484
-47.26890947470148	25.815302359160075
-47.04055517656088	25.420238494649144
-46.810913538451835	25.026090124693752
-46.57647227072099	24.635106324608948
-46.33280212700007	24.250120942085584
-46.07547358676588	23.873968373124313
-45.800188997996294	23.509463640113697
-45.50538595198541	23.159024423624825
-45.19208293414161	22.82469345172715
-44.86139904471716	22.508498922281078
-44.51445438919891	22.212466108828206
-44.153087541649796	21.936570977123363
-43.78112862862317	21.67510754148548
-43.4027501047424	21.42139345929285
-43.022124516015744	21.16874647930875
-42.64250754312153	20.912194071562087
-42.25846534479737	20.66297055504769
-41.86071585900495	20.439579465611956
-41.44888422462759	20.24477944112156
-41.02730208889351	20.072892642463895
-40.598176946959754	19.920926669037957
-40.16252408576106	19.787410954025265
-39.72134672941706	19.670890191896078
-39.27564782789253	19.569909351275545
-38.8264306053071	19.483013035248987
-38.37469801162553	19.408746303826515
-37.921453179582535	19.345653942863365
-37.467691565575905	19.292307879548655
-37.013928398024916	19.24896408316268
-36.55992543633201	19.21852201579949
-36.10537864272655	19.20411216073859
-35.64998388805293	19.20886518402945
-35.19371622421636	19.235384003562377
-34.7379257726546	19.283673462740406
-34.284385493027436	19.35293933485339
-33.83486834499469	19.44238739319121
-33.39095537979464	19.551268555215245
-32.95328419031151	19.679056717695698
-32.52220240494309	19.825293950584882
-32.0980576520872	19.989522415220048
-31.681197742911568	20.171284455708417
-31.27197012304408	20.37012205061732
-30.870722603652474	20.58557754405396
-30.47780281313455	20.817193005970648
-30.093558745427966	21.064510780474567
-29.718542182937032	21.327104465330144
-29.353853217841767	21.604632189392202
-29.00068314451491	21.896766063414876
-28.660223257329157	22.203178289537224
-28.33366475927229	22.523540978513395
-28.022198853332057	22.857526241097467
-27.727016925266145	23.204806279428542
-27.449310178062312	23.565053204260742
-27.190033401810012	23.9378527675585
-26.947979858077836	24.322000698284402
-26.720785326497854	24.715869704409062
-26.50607452912161	25.11782838157979
-26.301472279385642	25.526245416828836
-26.104603116571578	25.93948931441854
-25.91309203688589	26.355928944151078
-25.724563488225243	26.773932901673756
-25.536656448695382	27.191880200519613
-25.34782742627764	27.608762681781013
-25.157788466954806	28.024512811970578
-24.966358080191114	28.43914237974849
-24.77335495822071	28.85266353931478
-24.578597427737925	29.26508826209955
-24.38190418097692	29.67642861091786
-24.183093727401918	30.08669673996975
-23.98198457647714	30.49590452930035
-23.77799789584938	30.903827811596354
-23.56863832772931	31.30910294044554
-23.350833692443544	31.710023393055927
-23.12151153616382	32.10488255525059
-22.87766885763347	32.49195928264352
-22.617635962200453	32.86925727072629
-22.340947243480205	33.23453119096727
-22.047180137405586	33.585527033263475
-21.73591308514401	33.91999115305166
-21.407079741212627	34.23606560265686
-21.061555847708227	34.53293888361097
-20.700371039004658	34.80997102702074
-20.324555223630647	35.06652206399294
-19.935138127345013	35.301951751479486
-19.533149475906537	35.515620211972085
-19.119618903689098	35.70688738519254
-18.69557641060638	35.875113119477696
-18.262092114570667	36.019546595974674
-17.82059619024697	36.13845351086285
-17.372706608398495	36.229585702676786
-16.920043076102715	36.29069044070295
-16.46423188015444	36.319538206008254
-16.007247849595885	36.315150631182924
-15.5515857939066	36.27841396759443
-15.099782925188787	36.21036643980311
-14.654366220428825	36.11204727760386
-14.217323393948668	35.984553283318085
-13.789840074253359	35.82906688697712
-13.373037097909439	35.64677746386946
-12.968034935943594	35.43887429789867
-12.575954333537414	35.20654685573822
-12.197915944487512	34.95098451267659
-11.835040422590495	34.673376461232394
-11.488448421642984	34.37491235084899
-11.15932822031394	34.05679617840894
-10.84917971999484	33.720301393366334
-10.559593293190177	33.366721001557295
-10.292159221019483	32.997348282972865
-10.048272769092042	32.613523672244696
-9.825807317942699	32.21744296725469
-9.619576862327719	31.812044925630786
-9.424293594154971	31.400293070325784
-9.234672538266205	30.985149187978255
-9.046682155650439	30.568883189674686
-8.85945319254322	30.15201834571107
-8.672607954894048	29.73480678719928
-8.485768657267446	29.3175005538662
-8.298557331458005	28.900351685438768
-8.110596466185173	28.48361222164387
-7.921508093243514	28.067534202208417
-7.730914427197576	27.652369758244294
-7.539048134162177	27.238029698027955
-7.351329439040275	26.821525367741877
-7.175292483690153	26.398740971439548
-6.992790773314335	25.982672821580067
-6.749008683014204	25.61083051576576
-6.419951628694334	25.304130335626187
-6.029622419096768	25.05711394872899
-5.605684104871431	24.8623114568446
-5.175394535743983	24.71230989457515
-4.746899950052302	24.60239069076071
-4.301384915072558	24.531636248991596
-3.828566063730977	24.505488909331714
-3.364433901396241	24.55599043291494
-2.9484181151203335	24.71217930546356
-2.5798188788595007	24.958363815046027
-2.247026829732372	25.26669183552476
-1.9384326048575176	25.609311057992272
-1.6435525213231326	25.962330346130816
-1.356712669570049	26.31877574790295
-1.0735226418390527	26.676189007814216
-0.7895922131409043	27.03211196175506
-0.5007734200222597	27.38425532502688
-0.20687280051723833	27.733084704014225
0.08908251848733681	28.081309480088876
0.38397164913300996	28.431704283485914
0.674663651215448	28.78704548075472
0.9552014131763118	29.150595880600687
1.212936616494158	29.526768919793586
1.4342522620438085	29.920144995429876
1.605531442085007	30.33530432183609
1.714554342186075	30.775493715349196
1.7600569255440262	31.233500891949255
1.7459449854612603	31.697178871019762
1.6761547464327637	32.154351337371246
1.555169920264528	32.59419511295571
1.3916999508191032	33.016323182456496
1.1964191500403532	33.425202717001355
0.980012978837572	33.82532766351215
0.7530712180641792	34.221151119832385
0.5222189119703518	34.61542340779708
0.28878013727945767	35.00861863259235
0.05370904438624447	35.40105179818433
-0.18204853234617988	35.793035898069974
-0.4178911884788106	36.18479235801375
-0.6536781911691883	36.576419965160206
-0.8893004267719756	36.96800946477727
-1.1246492385665876	37.35965114520799
-1.3596156042926517	37.75143575172023
-1.5940906844596527	38.14345357265709
-1.8279656395771342	38.53579517051652
-2.0611315387696303	38.928551107796466
-2.2935110703587815	39.3217887352144
-2.525156872083058	39.71548027174164
-2.756154937192276	40.10957335379466
-2.986591350321231	40.504015800559756
-3.216552196104703	40.89875506568345
-3.446123559177489	41.29373915112201
-3.6753913414044526	41.68891541913698
-3.90444171880534	42.084231780299625
-4.133360776014947	42.47963587102639
-4.36223450628309	42.87507532773368
-4.591148994244563	43.27049796960786
-4.820190233149183	43.665851250295404
-5.049444399016709	44.06108308036763
-5.278997485096973	44.45614109624095
-5.508935576024755	44.850972934331786
-5.739344665049885	45.245526322441535
-5.970310836807145	45.63974889698657
-6.201908021731308	46.033595696565314
-6.434117394520061	46.4270774132184
