x_m	y_m
-2.583668203325182	16.42607225344066
-2.180244046851178	16.627437924140395
-1.792888091378996	16.84710215847187
-1.429651511312708	17.093115413824872
-1.098585749936802	17.373527968335615
-0.8077419816553773	17.6963901897671
-0.5651709327385656	18.069744917232104
-0.3783972202085116	18.493846421929394
-0.25342288120556566	18.946418413730182
-0.1959761430314646	19.401133650922567
-0.21396881043430913	19.83212082326728
-0.36174769985698485	20.22267591732547
-0.6760497563529102	20.52320699703367
-1.086749905137935	20.71136024509116
-1.5187289771501513	20.847030376144225
-1.9532683280004697	20.95554511396031
-2.389243051867393	21.050333240248943
-2.8255408803065873	21.14472512650598
-3.261494272997863	21.246122780306916
-3.6971357644654277	21.35259474436125
-4.132559283583547	21.461389297010808
-4.5678571459442905	21.569933253159913
-5.003106251332141	21.677327835374292
-5.4383746264795025	21.783591148265188
-5.873730477372361	21.888750796883425
-6.309241741116338	21.992834386279853
-6.744976623697445	22.09586961113208
-7.181003062221292	22.197883807610587
-7.617366049335672	22.29899537270289
-8.05363788600621	22.40116157621457
-8.48895116417457	22.508051828490483
-8.92242162594615	22.623400877804244
-9.354235157280147	22.746129617623225
-9.789902640516354	22.851201163108446
-10.232996330560983	22.905991184020102
-10.669348652087539	22.877493808880065
-11.087423651531207	22.75439482079809
-11.488437385157338	22.559550126343687
-11.8747111867861	22.31877779744377
-12.24857329150037	22.057742644217008
-12.61275041508438	21.792916188213148
-12.970586981148122	21.52652780616743
-13.325480472360415	21.259582214378074
-13.680929739287707	20.993440037120155
-14.041366288856846	20.732730946149687
-14.411723538009818	20.483844972974122
-14.796935620702902	20.253187385654975
-15.199457145790692	20.046069378047402
-15.61507780526018	19.864861578705245
-16.038479414366662	19.71144588130502
-16.464563732504246	19.587617689672438
-16.892540520279393	19.493479536853446
-17.32554608789941	19.42759147886523
-17.766860686193834	19.388456837967915
-18.218145547686078	19.375732702068976
-18.673294220027277	19.394611688782554
-19.123873180933902	19.45194486981572
-19.56149354226307	19.554511436191284
-19.980324633293893	19.705003687006712
-20.378420477196105	19.899906907753937
-20.7541599046207	20.13518735519321
-21.105921925472245	20.40681119645792
-21.43208546002852	20.710744688308257
-21.73102942856733	21.042954087504448
-22.001133289127154	21.399406367821005
-22.240992321053035	21.776449327256437
-22.449761433356944	22.171417016989075
-22.626684803332083	22.58180078321096
-22.771006518644892	23.005092240994475
-22.88197093584219	23.438782826158423
-22.958821963336813	23.8803640641484
-23.000803957675558	24.327327480410013
-23.007162171673123	24.777116918937406
-22.977160231635803	25.22630747126456
-22.910078344825795	25.670714910773906
-22.805197077012398	26.10612910870602
-22.66179717321853	26.52834038443546
-22.4791591095867	26.933138698829563
-22.256563631139823	27.316314281636103
-21.99337662834981	27.673729332913894
-21.693347817163932	28.004963592652036
-21.366633167485634	28.315028632352025
-21.02389638497478	28.609366500980155
-20.675092048141202	28.893246715935007
-20.3241208940707	29.170463448050928
-19.971815824508084	29.444063291120003
-19.618985452338542	29.717084862150173
-19.266242914421635	29.991712903736058
-18.913707504012773	30.267972601005187
-18.561421524956092	30.545552949001742
-18.20942746034932	30.824143032396666
-17.857767703663356	31.10343175660737
-17.506484469115577	31.383108385558362
